,sgID,CRISPRoff-Rep1,CRISPRoff Rep2,CRISPRoff mut Rep1,CRISPRoff mut Rep2,gene,source_A,CRISPRoff_average,mutant_average,CpG,hit_and_run_hit,mutant_hit
4716,GPX8_+_54456015.23-P1P2|GPX8_-_54456023.23-P1P2,0.010457384,0.007588433,-0.019713119,-0.023973654,GPX8,predicted,0.009022908,-0.021843386,FALSO,FALSO,FALSO
15831,KRTAP9-1_+_39346342.23-ENST00000398470.1|KRTAP9-1_-_39346354.23-ENST00000398470.1,0.000236855,0.017812872,0.000687427,-0.007455297,KRTAP9-1,predicted,0.009024863,-0.003383935,FALSO,FALSO,FALSO
803,MAN1A1_-_119670850.23-P1P2|MAN1A1_-_119670721.23-P1P2,0.015135983,0.002914104,-0.00242503,0.003934961,MAN1A1,predicted,0.009025043,0.000754966,VERDADERO,FALSO,FALSO
260,RAB34_-_27044778.23-P1P2|RAB34_+_27045094.23-P1P2,0.004898871,0.013173353,0.032105407,0.022339355,RAB34,predicted,0.009036112,0.027222381,VERDADERO,FALSO,FALSO
10269,XPO7_-_21777242.23-P1P2|XPO7_-_21777341.23-P1P2,0.007782173,0.01029601,-0.01261323,-0.009645235,XPO7,predicted,0.009039091,-0.011129232,VERDADERO,FALSO,FALSO
11902,PRAMEF22_+_13331923.23-NM_001100631_120|PRAMEF22_-_13331765.23-NM_001100631_120,0.026217582,-0.00813293,-0.045335118,-0.020721331,PRAMEF22,predicted,0.009042326,-0.033028225,FALSO,FALSO,FALSO
3444,KLHL30_-_239047360.23-P1P2|KLHL30_-_239047403.23-P1P2,0.015931849,0.002156805,-0.020188284,-0.02103649,KLHL30,predicted,0.009044327,-0.020612387,VERDADERO,FALSO,FALSO
16307,MGST2_+_140587008.23-P1P2|MGST2_-_140587238.23-P1P2,0.004887804,0.013208644,-0.001039739,-0.04449382,MGST2,predicted,0.009048224,-0.022766779,FALSO,FALSO,FALSO
2395,ZMYM3_+_70475106.23-P2|ZMYM3_+_70475077.23-P2,0.019933385,-0.001835224,-0.004702803,0.015125297,ZMYM3,predicted,0.009049081,0.005211247,VERDADERO,FALSO,FALSO
17693,OTOA_+_21689885.23-ENST00000388958.3|OTOA_-_21689938.23-ENST00000388958.3,0.019030952,-0.000931559,-0.014152019,-0.038952081,OTOA,predicted,0.009049696,-0.02655205,FALSO,FALSO,FALSO
504,C1QB_-_22979740.23-P1P2|C1QB_-_22979807.23-P1P2,0.019155249,-0.001043787,-0.002500077,-0.004192762,C1QB,predicted,0.009055731,-0.00334642,FALSO,FALSO,FALSO
4704,CYP19A1_+_51630780.23-P1|CYP19A1_-_51630718.23-P1,0.025792368,-0.007679927,0.005613241,-0.013569273,CYP19A1,predicted,0.009056221,-0.003978016,FALSO,FALSO,FALSO
10515,P2RY13_+_151047324.23-P1P2|P2RY13_-_151047061.23-P1P2,-0.003474545,0.021590643,-0.032406375,-0.043759812,P2RY13,predicted,0.009058049,-0.038083094,FALSO,FALSO,FALSO
18458,GDPD3_+_30124808.23-P1P2|GDPD3_+_30124839.23-P1P2,0.022607616,-0.004487897,0.0551289,0.012984102,GDPD3,predicted,0.009059859,0.034056501,FALSO,FALSO,FALSO
19498,OR52A1_+_5173345.23-ENST00000328942.1|OR52A1_-_5173568.23-ENST00000328942.1,-0.021049024,0.039172014,0.020491603,-0.012315888,OR52A1,predicted,0.009061495,0.004087857,FALSO,FALSO,FALSO
10129,CXCL9_+_76928619.23-P1P2|CXCL9_+_76928588.23-P1P2,-0.002878972,0.021015244,-0.015353919,0.024122429,CXCL9,predicted,0.009068136,0.004384255,FALSO,FALSO,FALSO
4310,LIMD2_-_61777432.23-P1P2|LIMD2_+_61777476.23-P1P2,0.013060224,0.00509236,-0.014028975,-0.035042095,LIMD2,predicted,0.009076292,-0.024535535,VERDADERO,FALSO,FALSO
13229,DIS3L2_+_232826284.23-P1P2|DIS3L2_+_232826497.23-P1P2,0.000821957,0.017339671,-0.012465814,0.021007187,DIS3L2,predicted,0.009080814,0.004270686,VERDADERO,FALSO,FALSO
14314,CACNA1F_+_49089764.23-P1P2|CACNA1F_+_49089750.23-P1P2,0.011392328,0.006770999,0.015666405,0.015591667,CACNA1F,predicted,0.009081663,0.015629036,VERDADERO,FALSO,FALSO
18389,C14orf177_+_99178038.23-ENST00000325812.2|C14orf177_-_99178127.23-ENST00000325812.2,0.015073115,0.003090901,0.003813843,-0.031921071,C14orf177,predicted,0.009082008,-0.014053614,FALSO,FALSO,FALSO
8633,CBWD1_+_178688.23-ENST00000356521.4|CBWD1_+_178684.23-ENST00000356521.4,3.94046E-05,0.018133969,-0.039324483,-0.004675229,CBWD1,predicted,0.009086687,-0.021999856,VERDADERO,FALSO,FALSO
11284,NID2_+_52535767.23-P1P2|NID2_+_52535703.23-P1P2,-0.001161795,0.019344224,0.046257554,0.026704521,NID2,predicted,0.009091214,0.036481037,VERDADERO,FALSO,FALSO
1627,HRH3_+_60795291.23-P1P2|HRH3_+_60795285.23-P1P2,0.00343624,0.014750689,0.001385582,-0.019538898,HRH3,predicted,0.009093464,-0.009076658,VERDADERO,FALSO,FALSO
8249,C7orf41_-_30174718.23-P1P2|C7orf41_+_30174819.23-P1P2,-0.001616098,0.019807079,0.010245874,0.047592875,C7orf41,predicted,0.009095491,0.028919375,VERDADERO,FALSO,FALSO
13989,CKM_+_45826065.23-P1|CKM_-_45826081.23-P1,0.022355939,-0.004151514,-0.060993497,-0.017186728,CKM,predicted,0.009102213,-0.039090113,VERDADERO,FALSO,FALSO
6121,CACHD1_+_64935988.23-P1P2|CACHD1_+_64935985.23-P1P2,-0.008641719,0.026846964,-0.029527579,-0.073469968,CACHD1,predicted,0.009102623,-0.051498774,VERDADERO,FALSO,FALSO
17510,OR5D13_+_55540946.23-ENST00000361760.1|OR5D13_+_55541316.23-ENST00000361760.1,0.017740774,0.000491803,-0.00058995,0.011951998,OR5D13,predicted,0.009116288,0.005681024,FALSO,FALSO,FALSO
14199,SLC34A2_-_25657530.23-P1P2|SLC34A2_+_25657441.23-P1P2,-0.01083388,0.029073199,-0.029685974,-0.001012311,SLC34A2,predicted,0.00911966,-0.015349143,VERDADERO,FALSO,FALSO
12627,RERGL_+_18243099.23-P1P2|RERGL_+_18243030.23-P1P2,0.015073115,0.003194522,-0.00987525,-0.018691478,RERGL,predicted,0.009133819,-0.014283364,FALSO,FALSO,FALSO
9306,RGR_+_86004867.23-P1P2|RGR_-_86004820.23-P1P2,-0.002935442,0.02120462,0.009802961,-0.003497599,RGR,predicted,0.009134589,0.003152681,FALSO,FALSO,FALSO
16765,FOXA1_+_38064428.23-P1P2|FOXA1_-_38064445.23-P1P2,-0.011133949,0.029410673,0.031544543,0.003758396,FOXA1,predicted,0.009138362,0.01765147,VERDADERO,FALSO,FALSO
9240,STK38_-_36514950.23-P1P2|STK38_-_36515194.23-P1P2,-0.000827831,0.019125858,0.033887257,0.012555003,STK38,predicted,0.009149013,0.02322113,VERDADERO,FALSO,FALSO
5703,PHKB_-_47495264.23-P1P2|PHKB_-_47495303.23-P1P2,0.000430371,0.017868713,-0.016433542,-0.043357305,PHKB,predicted,0.009149542,-0.029895424,VERDADERO,FALSO,FALSO
16386,OR2M5_-_248308656.23-ENST00000366476.1|OR2M5_+_248308898.23-ENST00000366476.1,0.023969929,-0.005658446,-0.011789218,0.019977318,OR2M5,predicted,0.009155741,0.00409405,FALSO,FALSO,FALSO
13309,non-targeting_01314|non-targeting_00758,0.009280184,0.009043551,-0.019166091,0.013735367,non-targeting,negative_control,0.009161868,-0.002715362,FALSO,FALSO,FALSO
20291,FGFBP3_-_93669211.23-P1P2|FGFBP3_-_93669188.23-P1P2,-0.022821543,0.041146103,-0.033206877,-0.049658792,FGFBP3,predicted,0.00916228,-0.041432834,VERDADERO,FALSO,FALSO
2179,PPL_-_4987050.23-P1P2|PPL_+_4986975.23-P1P2,0.014394281,0.003959254,0.016331257,0.006886355,PPL,predicted,0.009176768,0.011608806,VERDADERO,FALSO,FALSO
9749,non-targeting_01258|non-targeting_00234,0.009528413,0.008828682,-0.004081395,-0.012127992,non-targeting,negative_control,0.009178548,-0.008104693,FALSO,FALSO,FALSO
13795,SMAD4_+_48556623.23-P1P2|SMAD4_-_48556657.23-P1P2,0.011392328,0.006969543,0.037668673,-0.018511088,SMAD4,predicted,0.009180935,0.009578792,VERDADERO,FALSO,FALSO
1552,TWIST1_-_19157221.23-P1P2|TWIST1_-_19157081.23-P1P2,-0.007924117,0.026293782,0.016414425,0.026113707,TWIST1,predicted,0.009184833,0.021264066,VERDADERO,FALSO,FALSO
20478,PADI6_-_17698752.23-P1P2|PADI6_+_17698733.23-P1P2,-0.033730801,0.052103195,-0.01574536,-0.00843648,PADI6,predicted,0.009186197,-0.01209092,FALSO,FALSO,FALSO
18883,APLNR_+_57004653.23-P1P2|APLNR_+_57004672.23-P1P2,0.037043364,-0.018664118,-0.019055836,-0.01902552,APLNR,predicted,0.009189623,-0.019040678,FALSO,FALSO,FALSO
3964,SCIMP_+_5138138.23-P1P2|SCIMP_-_5137939.23-P1P2,0.024913111,-0.006529247,-0.019422917,-0.059929883,SCIMP,predicted,0.009191932,-0.0396764,FALSO,FALSO,FALSO
11040,RCE1_-_66610932.23-P1P2|RCE1_-_66610929.23-P1P2,0.023382995,-0.004994512,-0.030886267,-0.025825361,RCE1,predicted,0.009194242,-0.028355814,VERDADERO,FALSO,FALSO
10232,DCAF4L1_-_41983839.23-P1P2|DCAF4L1_-_41983812.23-P1P2,0.026189834,-0.007800407,0.008420491,0.000480655,DCAF4L1,predicted,0.009194714,0.004450573,VERDADERO,FALSO,FALSO
4898,SCRT1_-_145560352.23-P1P2|SCRT1_-_145560358.23-P1P2,-0.001144757,0.019560506,0.006497975,-0.006823108,SCRT1,predicted,0.009207875,-0.000162566,VERDADERO,FALSO,FALSO
19324,TAS2R19_+_11175217.23-ENST00000390673.2|TAS2R19_+_11174905.23-ENST00000390673.2,0.001889202,0.016530974,-0.036070372,-0.0344059,TAS2R19,predicted,0.009210088,-0.035238136,FALSO,FALSO,FALSO
13999,OR4D2_-_56247040.23-ENST00000545221.1|OR4D2_+_56247057.23-ENST00000545221.1,0.003691458,0.014730233,0.054595848,0.02527905,OR4D2,predicted,0.009210846,0.039937449,FALSO,FALSO,FALSO
970,ENTPD5_+_74485933.23-P1P2|ENTPD5_-_74485921.23-P1P2,0.010497189,0.00793145,0.009077861,-0.003744295,ENTPD5,predicted,0.00921432,0.002666783,VERDADERO,FALSO,FALSO
14495,ADC_-_33546826.23-P1P2|ADC_-_33546829.23-P1P2,0.010672352,0.007768904,0.004500261,0.002265553,ADC,predicted,0.009220628,0.003382907,VERDADERO,FALSO,FALSO
19058,IFT46_-_118436557.23-P1P2|IFT46_+_118436588.23-P1P2,0.034486353,-0.016023768,0.004671689,0.023024004,IFT46,predicted,0.009231292,0.013847846,FALSO,FALSO,FALSO
5233,CNOT6_-_179921641.23-P1P2|CNOT6_-_179921630.23-P1P2,0.009349696,0.009118038,-0.013265877,-0.006064832,CNOT6,predicted,0.009233867,-0.009665355,VERDADERO,FALSO,FALSO
9696,PON1_+_95025657.23-P1P2|PON1_-_95025623.23-P1P2,0.038384263,-0.019910332,0.014538349,0.026531341,PON1,predicted,0.009236965,0.020534845,VERDADERO,FALSO,FALSO
17177,TFDP2_+_141868304.23-P2|TFDP2_-_141868247.23-P2,0.029951457,-0.011462747,0.031704281,0.058930746,TFDP2,predicted,0.009244355,0.045317514,VERDADERO,FALSO,FALSO
8528,SERHL2_+_42950262.23-P1P2|SERHL2_-_42950016.23-P1P2,0.015738486,0.002750962,0.00354454,-0.007367353,SERHL2,predicted,0.009244724,-0.001911406,VERDADERO,FALSO,FALSO
2510,BAI2_-_32229945.23-P1P2|BAI2_+_32229880.23-P1P2,0.014093591,0.00440182,-0.01001775,-0.006823682,BAI2,predicted,0.009247706,-0.008420716,VERDADERO,FALSO,FALSO
6904,OR5AC2_+_97806082.23-ENST00000358642.2|OR5AC2_+_97806245.23-ENST00000358642.2,0.02639727,-0.007895004,0.003662491,0.009358302,OR5AC2,predicted,0.009251133,0.006510397,FALSO,FALSO,FALSO
9420,KPNA5_+_117002426.23-P1P2|KPNA5_+_117002441.23-P1P2,0.02076622,-0.002262799,0.057024801,0.00577511,KPNA5,predicted,0.00925171,0.031399956,VERDADERO,FALSO,FALSO
